year	plotid	plant	plantid	plantid_uncorrected	date	VWC.plant	photosynthesis	conductance	WUE	notes	duplicate	plot	subplot	n_leaves	round	date.sm	date_diff	VWC.sm	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_19_fixed	status_20_fixed	modified	flowered	survived	water	water4	sun_time	sun_date	warm_time	warm_date	snow	sun_date_normal_mean	melt_offset	water_begin	water_end	last_day	precip_prewater_mm	precip_postwater_mm	precip_est_mm	VWC.sm.year	census	RGR	size
2018	3B	616	3B616	3B616	2018-07-03T00:00:00Z	NA	18.70041379	0.2190708675	85.28	NA	NA	3	B	NA	2018-07-03	2018-07-02T00:00:00Z	1.01	1.14				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Control	Mock rainout	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.3775	19	NA	395
2018	3B	619	3B619	3B619	2018-07-13T00:00:00Z	NA	3.3985725305	0.099550239325	34.145	NA	NA	3	B	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	4.88				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	1	Control	Mock rainout	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.3775	19	0.96846141691269	682
2018	3B	834	3B834	3B834	2018-07-06T00:00:00Z	NA	15.539836055	0.2030316729	76.503	NA	NA	3	B	NA	2018-07-06	2018-07-02T00:00:00Z	4.04	1.14				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.3775	19	1.8047597836896927	528
2018	3C	146	3C146	3C146	2018-07-06T00:00:00Z	NA	21.514796395	0.13110427935	164.108	NA	NA	3	C	NA	2018-07-06	2018-07-02T00:00:00Z	4.04	2.62				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Addition	Addition	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	133.08907882579587	136.58830531056805	5.495	19	NA	322
2018	3C	150	3C150	3C150	2018-07-10T00:00:00Z	NA	16.64934871	0.369561338	45.72	NA	NA	3	C	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	7.34				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Addition	Addition	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	133.08907882579587	136.58830531056805	5.495	19	NA	NA
2018	3C	151	3C151	3C151	2018-07-17T00:00:00Z	NA	29.79213688	0.3264093373	91.279	NA	NA	3	C	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	7.34				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Addition	Addition	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	133.08907882579587	136.58830531056805	5.495	19	NA	405
2018	3C	153	3C153	3C153	2018-07-27T00:00:00Z	NA	17.654486115	0.13820242215	127.864	NA	NA	3	C	NA	2018-07-27	2018-07-30T00:00:00Z	2.97	5.36				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Addition	Addition	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	133.08907882579587	136.58830531056805	5.495	19	3.6197303096860223	286
2018	3C	165	3C165	3C165	2018-07-13T00:00:00Z	NA	22.699717895	0.40689355435	55.788	NA	NA	3	C	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	7.34				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Addition	Addition	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	133.08907882579587	136.58830531056805	5.495	19	NA	555
2018	3C	167	3C167	3C167	2018-07-03T00:00:00Z	NA	9.941803961	0.09584122594	104.908	NA	NA	3	C	NA	2018-07-03	2018-07-02T00:00:00Z	1.01	2.62				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Addition	Addition	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	133.08907882579587	136.58830531056805	5.495	19	NA	405
2018	3D	865	3D865	3D865	2018-07-13T00:00:00Z	NA	8.301322979	0.087678351515	94.662	NA	NA	3	D	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	4.88				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.6725	19	-0.7636855063517171	814
2018	3D	869	3D869	3D869	2018-07-03T00:00:00Z	NA	14.22251101	0.08504147586	167.589	NA	NA	3	D	NA	2018-07-03	2018-07-02T00:00:00Z	1.01	1.9		pheno18		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Control	Control	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.6725	19	NA	1624
2018	3D	875	3D875	3D875	2018-07-06T00:00:00Z	NA	16.030599079999998	0.1232479329	130.097	duplicate - average values for 3D875 before analysis.	1	3	D	NA	2018-07-06	2018-07-02T00:00:00Z	4.04	1.9				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Control	Control	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.6725	19	NA	NA
2018	3D	875	3D875	3D875	2018-07-10T00:00:00Z	NA	15.64746514	0.11093664295	143.418	duplicate - average values for 3D875 before analysis. JP fixed the date for this second measurement.	2	3	D	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	4.88				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Control	Control	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.6725	19	NA	NA
2018	3D	900	3D900	3D602	2018-07-17T00:00:00Z	NA	5.6310910785	0.19852547475000001	77.835	DRC updated plant number	NA	3	D	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	4.88				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.6725	19	NA	1026
2018	4A	65	4A65	4A65	2018-07-10T00:00:00Z	NA	13.158664375	0.1157550888	112.946	NA	NA	4	A	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	8.68				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Addition	Addition	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	133.08907882579587	137.36591119607294	5.8500000000000005	19	2.5806438897388104	640
2018	4A	104	4A104	4A104	2018-07-17T00:00:00Z	NA	25.868824735	0.28846652	89.917	NA	NA	4	A	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	8.68		census20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Addition	Addition	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	133.08907882579587	137.36591119607294	5.8500000000000005	19	NA	NA
2018	4A	109	4A109	4A109	2018-07-27T00:00:00Z	NA	33.52866284	0.43676704245	80.374	NA	NA	4	A	NA	2018-07-27	2018-07-30T00:00:00Z	2.97	6.92				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Addition	Addition	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	133.08907882579587	137.36591119607294	5.8500000000000005	19	3.3469987167759556	225
2018	4A	110	4A110	4A110	2018-07-03T00:00:00Z	NA	18.97279997	0.086967230435	218.126	NA	NA	4	A	NA	2018-07-03	2018-07-02T00:00:00Z	1.01	2.34				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Addition	Addition	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	133.08907882579587	137.36591119607294	5.8500000000000005	19	2.1754139791142295	459
2018	4A	111	4A111	4A111	2018-07-06T00:00:00Z	NA	10.5393979245	0.05763621321	183.098	NA	NA	4	A	NA	2018-07-06	2018-07-02T00:00:00Z	4.04	2.34				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Addition	Addition	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	133.08907882579587	137.36591119607294	5.8500000000000005	19	NA	310
2018	4A	116	4A116	4A116	2018-07-13T00:00:00Z	NA	17.09878701	0.3943964151	43.094	NA	NA	4	A	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	8.68				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Addition	Addition	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	133.08907882579587	137.36591119607294	5.8500000000000005	19	2.6701234918701564	349
2018	4B	160	4B160	4B160	2018-07-17T00:00:00Z	NA	14.49103787	0.079865583985	183.398	NA	NA	4	B	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	4.8				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	0	0	Control	Mock rainout	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.38	19	NA	777
2018	4B	161	4B161	4B161	2018-07-13T00:00:00Z	NA	16.998757675	0.1639104192	103.822	NA	NA	4	B	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	4.8				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Control	Mock rainout	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.38	19	NA	667
2018	4B	168	4B168	4B168	2018-07-03T00:00:00Z	NA	2.312476817	0.02518931214	91.457	NA	NA	4	B	NA	2018-07-03	2018-07-02T00:00:00Z	1.01	1.56		census20		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Mock rainout	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.38	19	NA	630
2018	4B	180	4B180	4B180	2018-07-27T00:00:00Z	NA	2.766281507	0.028135634415	98.648	NA	NA	4	B	NA	2018-07-27	2018-07-30T00:00:00Z	2.97	1.82				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Control	Mock rainout	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.38	19	NA	720
2018	4B	190	4B190	4B190	2018-07-10T00:00:00Z	NA	11.06676291	0.05148460627	214.995	NA	NA	4	B	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	4.8				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.38	19	0.6400038255298649	693
2018	4C	28	4C28	4C28	2018-07-03T00:00:00Z	NA	5.472316071	0.039090483985	139.904	NA	NA	4	C	NA	2018-07-03	2018-07-02T00:00:00Z	1.01	2.2800000000000002		census20 leaf20 licor20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Control	Control	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	4.242285714285714	19	NA	1650
2018	4C	34	4C34	4C34	2018-07-13T00:00:00Z	NA	15.13290504	0.36714475355	41.636	NA	NA	4	C	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	6.24				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	4.242285714285714	19	-1.022332769360828	1114
2018	4C	36	4C36	4C36	2018-07-10T00:00:00Z	NA	13.714602525	0.06220866498	221.68	NA	NA	4	C	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	6.24				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Control	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	4.242285714285714	19	-0.14241892800150308	1815
2018	4C	107	4C107	4C107	2018-07-17T00:00:00Z	NA	29.296252055	0.3060424089	98.383	NA	NA	4	C	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	6.24				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	4.242285714285714	19	NA	1360
2018	4C	115	4C115	4C115	2018-07-27T00:00:00Z	NA	10.370119415	0.04808245485	216.181	NA	NA	4	C	NA	2018-07-27	2018-07-30T00:00:00Z	2.97	2.92				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Control	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	4.242285714285714	19	0.2925392404690073	868
2018	4C	630	4C630	4C630	2018-07-06T00:00:00Z	NA	5.369388866	0.02550526848	209.504	NA	NA	4	C	NA	2018-07-06	2018-07-02T00:00:00Z	4.04	2.2800000000000002				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	4.242285714285714	19	0.33633390038269706	1152
2018	4D	47	4D47	4D47	2018-07-27T00:00:00Z	NA	18.040854415	0.14579183085	125.94	NA	NA	4	D	NA	2018-07-27	2018-07-30T00:00:00Z	2.97	2.08				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Reduction	Reduction	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	18.41953941289793	22.69637178317502	3.1750000000000003	19	2.723147002713372	315
2018	4D	48	4D48	4D48	2018-07-13T00:00:00Z	NA	27.04449356	0.33360616155	81.549	NA	NA	4	D	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	5.04				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Reduction	Reduction	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	18.41953941289793	22.69637178317502	3.1750000000000003	19	NA	659
2018	4D	51	4D51	4D51	2018-07-06T00:00:00Z	NA	15.986302445	0.09073084239	140.357	NA	NA	4	D	NA	2018-07-06	2018-07-02T00:00:00Z	4.04	2.2800000000000002				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	1	Reduction	Reduction	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	18.41953941289793	22.69637178317502	3.1750000000000003	19	-0.6910758887073051	1632
2018	4D	56	4D56	4D56	2018-07-10T00:00:00Z	NA	9.929425424	0.05413437441	183.534	NA	NA	4	D	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	5.04				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	1	Reduction	Reduction	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	18.41953941289793	22.69637178317502	3.1750000000000003	19	-1.4733624134857854	1312
2018	4D	66	4D66	4D66	2018-07-17T00:00:00Z	NA	10.96364501	0.055055585915	199.041	NA	NA	4	D	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	5.04				NA	vegetative > no_record > dead_nf	vegetative	no_record	dead_nf	FALSE	NA	NA	Reduction	Reduction	NA	114	NA	114	Early	119	-5	157	222	212	4.276832370277091	18.41953941289793	22.69637178317502	3.1750000000000003	19	NA	NA
2018	5A	174	5A174	5A174	2018-07-27T00:00:00Z	NA	15.46013548	0.101018280955	153.282	NA	NA	5	A	NA	2018-07-27	2018-07-30T00:00:00Z	2.97	4.64				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Addition	Addition	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	133.08907882579587	137.36591119607294	5.02	19	NA	77
2018	5A	186	5A186	5A186	2018-07-06T00:00:00Z	NA	4.9606231985	0.052022925625	95.339	NA	NA	5	A	NA	2018-07-06	2018-07-02T00:00:00Z	4.04	3.68				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Addition	Addition	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	133.08907882579587	137.36591119607294	5.02	19	NA	595
2018	5A	188	5A188	5A188	2018-07-03T00:00:00Z	NA	8.347366095	0.2259994539	37.705	NA	NA	5	A	NA	2018-07-03	2018-07-02T00:00:00Z	1.01	3.68				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Addition	Addition	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	133.08907882579587	137.36591119607294	5.02	19	NA	136
2018	5A	191	5A191	5A191	2018-07-13T00:00:00Z	NA	19.790180625	0.4538735664	43.923	NA	NA	5	A	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	6.6				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Addition	Addition	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	133.08907882579587	137.36591119607294	5.02	19	-0.9994968310712149	390
2018	5A	193	5A193	5A193	2018-07-10T00:00:00Z	NA	15.74733168	0.36858190975	43.844	NA	NA	5	A	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	6.6				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Addition	Addition	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	133.08907882579587	137.36591119607294	5.02	19	1.8965022126554782	363
2018	5A	200	5A200	5A200	2018-07-17T00:00:00Z	NA	29.253545125	0.5376332679	54.836	NA	NA	5	A	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	6.6				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Addition	Addition	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	133.08907882579587	137.36591119607294	5.02	19	1.4489010956328607	345
2018	5B	6	5B6	5B6	2018-07-06T00:00:00Z	NA	11.778999125	0.11016447265	107.711	NA	NA	5	B	NA	2018-07-06	2018-07-02T00:00:00Z	4.04	2.18		pheno18		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Mock rainout	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.7775	19	NA	3339
2018	5B	10	5B10	5B10	2018-07-17T00:00:00Z	NA	29.047502425	0.48373488335	60.253	NA	NA	5	B	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	4.22				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.7775	19	NA	1188
2018	5B	11	5B11	5B11	2018-07-27T00:00:00Z	NA	10.773739	0.04778945721	225.442	NA	NA	5	B	NA	2018-07-27	2018-07-30T00:00:00Z	2.97	3.54				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	1	Control	Mock rainout	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.7775	19	NA	912
2018	5B	20	5B20	5B20	2018-07-10T00:00:00Z	NA	20.067598285	0.1351529857	118.4	NA	NA	5	B	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	4.22		pheno18 pheno19		NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Control	Mock rainout	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.7775	19	0.659574061542399	651
2018	5B	24	5B24	5B24	2018-07-13T00:00:00Z	NA	24.371102175	0.3475319911	72.997	NA	NA	5	B	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	4.22				NA	vegetative > tagnf > no_record	vegetative	tagnf	no_record	FALSE	NA	NA	Control	Mock rainout	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.7775	19	NA	1250
2018	5B	299	5B299	5B299	2018-07-03T00:00:00Z	NA	19.43724431	0.12230319535	158.999	NA	NA	5	B	NA	2018-07-03	2018-07-02T00:00:00Z	1.01	2.18				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Control	Mock rainout	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.7775	19	NA	NA
2018	5C	209	5C209	5C209	2018-07-03T00:00:00Z	NA	6.623549832	0.063122803515	106.718	NA	NA	5	C	NA	2018-07-03	2018-07-02T00:00:00Z	1.01	2.04				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Reduction	Reduction	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	18.41953941289793	22.69637178317502	3.12	19	-0.4211295309992491	882
2018	5C	214	5C214	5C214	2018-07-17T00:00:00Z	NA	14.33531075	0.099308353655	144.54	NA	NA	5	C	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	2.64				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Reduction	Reduction	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	18.41953941289793	22.69637178317502	3.12	19	2.030812003697599	375
2018	5C	217	5C217	5C217	2018-07-10T00:00:00Z	NA	10.2738073215	0.15564751945	67.262	NA	NA	5	C	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	2.64				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	FALSE	1	1	Reduction	Reduction	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	18.41953941289793	22.69637178317502	3.12	19	0.9913083280275887	468
2018	5C	218	5C218	5C218	2018-07-06T00:00:00Z	NA	19.08802833	0.16133254495	121.524	NA	NA	5	C	NA	2018-07-06	2018-07-02T00:00:00Z	4.04	2.04		seeds20	pheno19	5C229	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	1	Reduction	Reduction	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	18.41953941289793	22.69637178317502	3.12	19	0.5925787504723605	576
2018	5C	223	5C223	5C233	2018-07-13T00:00:00Z	NA	10.2022556215	0.066903647895	153.593	DRC updated plant number	NA	5	C	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	2.64				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Reduction	Reduction	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	18.41953941289793	22.69637178317502	3.12	19	NA	522
2018	5D	234	5D234	5D235	2018-07-27T00:00:00Z	NA	27.600112615	0.127818	216.026	DRC updated plant number and conductance	NA	5	D	NA	2018-07-27	2018-07-30T00:00:00Z	2.97	2.02		pheno18 seeds18		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Control	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.7725	19	NA	NA
2018	5D	241	5D241	5D241	2018-07-17T00:00:00Z	NA	31.71393593	1.234723706	26.161	JP: conductance > 1	NA	5	D	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	5.1000000000000005				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Control	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.7725	19	NA	320
2018	5D	253	5D253	5D253	2018-07-13T00:00:00Z	NA	30.795327175	0.4543022698	68.223	NA	NA	5	D	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	5.1000000000000005				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Control	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.7725	19	1.9608989226055524	704
2018	5D	265	5D265	5D265	2018-07-06T00:00:00Z	NA	19.597748075	0.3462358948	56.612	NA	NA	5	D	NA	2018-07-06	2018-07-02T00:00:00Z	4.04	2.66				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Control	Control	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.7725	19	NA	364
2018	5D	278	5D278	5D278	2018-07-10T00:00:00Z	NA	7.8205860785	0.066653145465	150.534	NA	NA	5	D	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	5.1000000000000005				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Control	Control	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.7725	19	NA	682
2018	5D	281	5D281	5D281	2018-07-03T00:00:00Z	NA	11.03906683	0.059135657905	188.801	NA	NA	5	D	NA	2018-07-03	2018-07-02T00:00:00Z	1.01	2.66				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	4.276832370277091	36.83907882579586	41.11591119607295	3.7725	19	0.5897696038356154	675
2018	6A	134	6A134	6A134	2018-07-03T00:00:00Z	NA	4.388770189	0.019658388155	220.912	NA	NA	6	A	NA	2018-07-03	2018-07-02T00:00:00Z	1.01	2.44				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.79525	19	NA	NA
